first_moment,second_moment,third_moment,tcp_cov,udp_peaks,label
-0.411286736,0.533302718,0.533049359,0.255644499,3,1
-0.333033403,0.563526015,0.483732286,0.248755591,3,1
-0.329763199,0.564846885,0.480955983,0.249321777,3,1
-0.381348582,0.568717091,0.519821052,0.250542581,3,1
-0.353941964,0.543192531,0.49983453,0.245143621,2,1
-0.35275828,0.543410069,0.499084688,0.245020779,2,1
-0.32287315,0.566462775,0.496858042,0.245295736,2,1
-0.323098572,0.566365664,0.496756848,0.247188095,2,1
-0.327560078,0.564559788,0.499315942,0.250596417,2,1
-0.29137553,0.584598846,0.483179249,0.24634342,2,1
-0.304222574,0.585344966,0.505057596,0.260709019,2,1
-0.222040685,0.626924184,0.460044143,0.25796353,2,1
-0.221794423,0.627040424,0.459793788,0.256440795,2,1
-0.19531053,0.671136853,0.439642216,0.258378893,3,1
-0.205659535,0.656989328,0.427983732,0.241838546,3,1
-0.191360097,0.663760389,0.394505787,0.233569699,3,1
-0.194220956,0.661116098,0.3963864,0.233516592,3,1
-0.191597463,0.663459245,0.398143429,0.223113114,3,1
-0.195754783,0.661161314,0.408468787,0.2260163,3,1
-0.158863114,0.694624711,0.382415596,0.226110034,3,1
-0.175350933,0.682954118,0.379857338,0.242501738,3,1
-0.197290987,0.667070327,0.413340399,0.246458152,3,1
-0.173927332,0.681326307,0.361498505,0.240023421,3,1
-0.169322647,0.675647899,0.349065052,0.245908245,3,1
-0.289220096,0.598044006,0.46165794,0.237591762,3,1
-0.296085928,0.595827953,0.470200782,0.242794077,3,1
-0.361055059,0.571246671,0.52095181,0.243143891,3,1
-0.375394972,0.547138969,0.512420738,0.241622939,3,1
-0.386103232,0.545805935,0.517577636,0.247113795,3,1
-0.412130137,0.529058411,0.521340673,0.246154102,3,1
-0.409074554,0.530101544,0.522965643,0.243345253,3,1
-0.423063558,0.525991942,0.528254492,0.248138464,3,1
-0.417786334,0.528349438,0.526617042,0.247342068,3,1
-0.425559916,0.530887635,0.538416367,0.25751505,3,1
-0.302221482,0.578528617,0.490573439,0.251073626,3,1
-0.311876949,0.575823673,0.497419356,0.253954775,3,1
-0.32742282,0.608320095,0.51635606,0.253870987,4,1
-0.267137981,0.614849914,0.454711134,0.242720867,3,1
-0.261840225,0.616860335,0.446986107,0.239978053,3,1
-0.259889751,0.618492663,0.446621627,0.240055104,3,1
-0.26060664,0.618010507,0.44647057,0.238375719,3,1
-0.264206946,0.61615423,0.451188516,0.24025596,3,1
-0.242846721,0.633538834,0.446316697,0.23973674,3,1
-0.23838631,0.638910984,0.477089901,0.256828072,3,1
-0.170771668,0.685589044,0.397207565,0.254775413,3,1
-0.162370739,0.690065938,0.373755839,0.249988693,3,1
-0.145186404,0.69008183,0.307533274,0.256499539,3,1
-0.338403779,0.571965559,0.501889918,0.244114386,3,1
-0.335386243,0.572719379,0.499149211,0.240800033,3,1
-0.360882163,0.559258384,0.516770043,0.240794829,3,1
-0.369522641,0.551014641,0.513537519,0.245485948,3,1
-0.373007104,0.550192667,0.51587132,0.246384094,3,1
-0.393771162,0.53848853,0.525117289,0.247645004,3,1
-0.403118809,0.534130558,0.520430261,0.25661072,3,1
-0.417650656,0.527779917,0.526978927,0.260680603,3,1
-0.389701561,0.53756808,0.512580296,0.253010626,3,1
-0.394800215,0.538877354,0.523863094,0.258594483,3,1
-0.33832378,0.561754842,0.484816098,0.254635045,3,1
-0.348496363,0.559353707,0.493876539,0.261496699,3,1
-0.399918544,0.560094928,0.527840496,0.262076081,3,1
-0.394013466,0.536517448,0.517119137,0.252926163,2,1
-0.405809676,0.534956575,0.52233657,0.260465706,2,1
-0.383275172,0.548085928,0.517490215,0.25978302,2,1
-0.38016645,0.549130812,0.518761202,0.262748773,2,1
-0.399838066,0.543254781,0.526573684,0.268286892,2,1
-0.422786203,0.533003328,0.533120902,0.270810729,2,1
-0.427328036,0.535554227,0.541536763,0.278548531,2,1
-0.292963343,0.584436337,0.496016751,0.27000661,2,1
-0.219573955,0.628442647,0.462697889,0.25899925,2,1
-0.20910231,0.672465175,0.460789022,0.264714692,3,1
-0.246871453,0.630703225,0.465453902,0.253060216,3,1
-0.242673973,0.631929431,0.458769988,0.249446069,3,1
-0.247525291,0.627689514,0.461915613,0.249439317,3,1
-0.247744562,0.627545742,0.461746298,0.23946719,3,1
-0.246275833,0.628146437,0.459377427,0.240882123,3,1
-0.19355389,0.670103826,0.400093475,0.236508047,3,1
-0.185961371,0.670066909,0.447952329,0.258778197,3,1
-0.203884812,0.656149645,0.476453236,0.260909589,3,1
-0.224811394,0.640708132,0.504566958,0.264051688,3,1
-0.240279312,0.631146752,0.431053278,0.266733569,3,1
-0.326791204,0.579512594,0.492624858,0.250318032,3,1
-0.310543876,0.584650046,0.476037609,0.242157616,3,1
-0.357967752,0.56419924,0.513768158,0.242917129,3,1
-0.369626081,0.542697991,0.508069289,0.237449077,3,1
-0.361631749,0.544359796,0.503426645,0.234210268,3,1
-0.338493505,0.562687939,0.503521917,0.235421901,3,1
-0.339597721,0.562136848,0.503036437,0.244353602,3,1
-0.350707968,0.558806564,0.509218606,0.247142918,3,1
-0.382410483,0.554744514,0.524787303,0.269948822,3,1
-0.372005431,0.55414544,0.516643563,0.269002362,3,1
-0.352517785,0.540108983,0.490224004,0.261103214,3,1
-0.376957996,0.532724362,0.502847521,0.267073901,3,1
-0.413689827,0.555265784,0.53101124,0.264488997,4,1
-0.377819057,0.549446363,0.50930678,0.254669147,3,1
-0.416869641,0.541119645,0.529498667,0.270822536,3,1
-0.306153008,0.5770032,0.463894316,0.265391768,3,1
-0.296968822,0.586516049,0.463307246,0.246497845,3,1
-0.348379665,0.558862129,0.497099619,0.255973601,3,1
-0.332819369,0.565685141,0.485652389,0.249066447,3,1
-0.336851601,0.56790612,0.508896228,0.260825324,3,1
-0.111649165,0.711104146,0.250568457,0.25808838,3,1
-0.148247261,0.686489288,0.347206475,0.261955474,3,1
-0.111755854,0.699898501,0.259319854,0.265528255,3,1
-0.421237421,0.534892253,0.540259992,0.240561121,3,1
-0.41051775,0.536079058,0.535157284,0.234204768,3,1
-0.399615136,0.5416961,0.5302966,0.234751859,3,1
-0.404652674,0.537317086,0.528153097,0.238199287,3,1
-0.400926961,0.537777114,0.526166689,0.235516455,3,1
-0.397750678,0.538815545,0.524462923,0.2348551,3,1
-0.407980521,0.533408334,0.519805788,0.25509997,3,1
-0.424289135,0.527773031,0.527139991,0.258188479,3,1
-0.424081309,0.527794784,0.527043054,0.258737836,3,1
-0.431348187,0.530945175,0.542439294,0.266087826,3,1
-0.352391335,0.559541154,0.498635783,0.261254444,3,1
-0.369863084,0.555875266,0.511628896,0.269452033,3,1
-0.449364465,0.535813382,0.543913263,0.26906257,3,1
-0.450507109,0.513795289,0.533068555,0.258965735,2,1
-0.460367794,0.512912313,0.535874765,0.263157511,2,1
-0.445826902,0.51961427,0.532405138,0.262327573,2,1
-0.445079065,0.519817769,0.532825084,0.261009689,2,1
-0.46091655,0.516619198,0.537210153,0.265778275,2,1
-0.450379562,0.518766517,0.534347299,0.262278543,2,1
-0.458874781,0.522079266,0.54391464,0.271093273,2,1
-0.336369468,0.559805417,0.50779346,0.26454666,2,1
-0.320650752,0.563676273,0.498608741,0.258713623,2,1
-0.30536398,0.604126119,0.510779171,0.260914934,3,1
-0.183789626,0.679570628,0.425557782,0.246815456,3,1
-0.189507672,0.677202671,0.437114246,0.250158063,3,1
-0.158596647,0.701035012,0.432997036,0.250365273,3,1
-0.157483664,0.70245333,0.43216709,0.245884197,3,1
-0.160957298,0.700662861,0.438888493,0.247629067,3,1
-0.131833723,0.72131753,0.399410805,0.244675889,3,1
-0.109256726,0.731986868,0.431356043,0.259865278,3,1
-0.127218966,0.712328376,0.458478879,0.260166547,3,1
-0.127644791,0.712076504,0.459316576,0.26040651,3,1
-0.141388875,0.693295758,0.397472248,0.265597484,3,1
-0.411086294,0.542777766,0.537636784,0.255582685,3,1
-0.411168703,0.542779388,0.537673358,0.255895061,3,1
-0.450010326,0.529344786,0.552913106,0.256266301,3,1
-0.466633479,0.517261421,0.544076305,0.255958181,3,1
-0.468688672,0.517325521,0.544569527,0.257503513,3,1
-0.470244422,0.516772407,0.544993105,0.257528115,3,1
-0.475983253,0.515034034,0.542296382,0.26600266,3,1
-0.488862295,0.512429359,0.545546307,0.269188848,3,1
-0.482575469,0.512867292,0.544102254,0.266087105,3,1
-0.487568221,0.517180411,0.553317066,0.273283068,3,1
-0.402059697,0.532368739,0.522579763,0.262576657,3,1
-0.390802913,0.533893567,0.516804799,0.255837563,3,1
-0.4259837,0.549557993,0.535626876,0.256239216,3,1
-0.384050374,0.536779118,0.513378049,0.253124152,2,1
-0.387151175,0.536462789,0.515162664,0.254793711,2,1
-0.369157107,0.548834629,0.511360843,0.254553142,2,1
-0.372179073,0.547448287,0.510013451,0.257437036,2,1
-0.381270656,0.544847086,0.514980072,0.260835331,2,1
-0.363396847,0.552622802,0.506553778,0.257512054,2,1
-0.373553011,0.554999817,0.526721216,0.270903831,2,1
-0.204367606,0.649803049,0.457581527,0.267430697,2,1
-0.20465996,0.649678022,0.457939071,0.267675534,2,1
-0.174282772,0.674724403,0.409368847,0.270880382,3,1
-0.356703676,0.565903144,0.520487198,0.249282332,3,1
-0.354533522,0.566128521,0.518948162,0.249552563,3,1
-0.335149923,0.580500144,0.512894542,0.250612541,3,1
-0.335123433,0.580524113,0.512902571,0.247183841,3,1
-0.332558141,0.581207022,0.510801786,0.247581272,3,1
-0.319895229,0.588372653,0.502124327,0.246176689,3,1
-0.332064056,0.5811224,0.498400193,0.261614464,3,1
-0.358796565,0.56720658,0.51389565,0.264335853,3,1
-0.356596729,0.567719969,0.51231702,0.263296144,3,1
-0.356348366,0.567606602,0.511665551,0.268934555,3,1
-0.338747915,0.576501696,0.503241163,0.25915904,3,1
-0.33800129,0.576629672,0.502622721,0.256513591,3,1
-0.427597797,0.54055856,0.539504567,0.255745737,3,1
-0.436644189,0.519487819,0.528611735,0.249973072,3,1
-0.445955917,0.518737148,0.531485862,0.253398294,3,1
-0.444693818,0.519415686,0.531231555,0.25338613,3,1
-0.447029846,0.518718566,0.529806661,0.258888377,3,1
-0.451701358,0.517537457,0.531141211,0.26033674,3,1
-0.447731867,0.518147418,0.529989636,0.258759167,3,1
-0.460675113,0.521383883,0.541304071,0.268648726,3,1
-0.343703137,0.556986163,0.50640831,0.261975199,3,1
-0.336452509,0.558759636,0.502410444,0.259600793,3,1
-0.345873979,0.588926193,0.516614882,0.261407285,4,1
-0.257861158,0.61813435,0.439981178,0.252894183,3,1
-0.258216014,0.618015973,0.440529271,0.252858091,3,1
-0.252742693,0.62258024,0.440740867,0.252850772,3,1
-0.253217631,0.622101811,0.440915798,0.25206665,3,1
-0.268886673,0.61449712,0.460120265,0.25672705,3,1
-0.246892754,0.627611934,0.438570958,0.253051376,3,1
-0.245665582,0.634662647,0.475957552,0.269475667,3,1
-0.180230504,0.679302522,0.381880455,0.268895867,3,1
-0.180508378,0.679142449,0.382639482,0.268661859,3,1
-0.146869817,0.672563354,0.324657452,0.272429497,3,1
-0.428169658,0.53201647,0.536779962,0.255360381,3,1
-0.42142322,0.532537214,0.533747309,0.252194901,3,1
-0.425843865,0.530425789,0.535481714,0.253519335,3,1
-0.430951583,0.52627298,0.533074802,0.244780012,3,1
-0.431376428,0.526249026,0.533255222,0.244713609,3,1
-0.424993154,0.528481625,0.530600995,0.24353672,3,1
-0.427704631,0.52720719,0.529333611,0.250953645,3,1
-0.440755403,0.523513301,0.534676087,0.254376277,3,1
-0.436359775,0.523939768,0.532887945,0.252238401,3,1
-0.441703975,0.527036345,0.54562749,0.259185239,3,1
-0.350917933,0.557604419,0.495823568,0.251530283,3,1
-0.359790831,0.555556088,0.502701605,0.253768952,3,1
-0.434377557,0.544186151,0.538951428,0.253144514,3,1
-0.422789506,0.521688732,0.527441286,0.249747305,2,1
-0.429896537,0.521138364,0.530030159,0.253560614,2,1
-0.414359127,0.530505,0.526972939,0.253343022,2,1
-0.417902771,0.52934657,0.525028396,0.256777938,2,1
-0.427628789,0.526945833,0.528383892,0.25972609,2,1
-0.422747436,0.528193308,0.526737514,0.258193809,2,1
-0.43568344,0.531896909,0.542307427,0.26977668,2,1
-0.285498114,0.597037435,0.505138482,0.26421013,2,1
-0.265528238,0.604432498,0.491674496,0.258969621,2,1
-0.216154211,0.646127094,0.508144367,0.261361761,3,1
-0.23100078,0.627691611,0.503644879,0.248355225,3,1
-0.227775797,0.628365912,0.499987475,0.247906677,3,1
-0.230336689,0.626020108,0.50163041,0.247915494,3,1
-0.226718668,0.628467668,0.505219434,0.24454114,3,1
-0.234226503,0.625959289,0.51383966,0.248810791,3,1
-0.214849546,0.639114278,0.491370558,0.245173774,3,1
-0.241049744,0.637282957,0.479735319,0.257941006,3,1
-0.278112578,0.607491674,0.508783995,0.259573505,3,1
-0.273566684,0.609886916,0.503634955,0.258419846,3,1
-0.278115888,0.603045592,0.448637985,0.264349643,3,1
-0.406262748,0.541298349,0.53702466,0.253209094,3,1
-0.410732402,0.541260154,0.539099167,0.255791782,3,1
-0.45249105,0.530242259,0.555386357,0.256116284,3,1
-0.471955625,0.515348823,0.5446882,0.249645321,3,1
-0.472869809,0.51539135,0.544882921,0.250094804,3,1
-0.461919163,0.51970653,0.54208339,0.249461213,3,1
-0.470000468,0.517338458,0.538258651,0.261690271,3,1
-0.479735986,0.515680803,0.540699075,0.265227515,3,1
-0.477869178,0.516001865,0.540248417,0.264736135,3,1
-0.484872378,0.51984802,0.549094971,0.272126348,3,1
-0.380487799,0.545898766,0.51711574,0.261624395,3,1
-0.3607939,0.549741092,0.50655067,0.25309991,3,1
-0.386782714,0.57126285,0.52683447,0.253586707,3,1
-0.335486229,0.56601692,0.490287769,0.24863823,3,1
-0.337781201,0.565582222,0.492245598,0.250315685,3,1
-0.332272923,0.569939859,0.491921098,0.250354513,3,1
-0.331194179,0.570584926,0.492244294,0.247486815,3,1
-0.341120605,0.567291683,0.499901554,0.251224912,3,1
-0.331193943,0.572522306,0.494120712,0.24921486,3,1
-0.333037357,0.577521779,0.527518297,0.264819816,3,1
-0.214877231,0.648915654,0.447495747,0.262578666,3,1
-0.197352727,0.660082658,0.423561342,0.259656175,3,1
-0.164705303,0.670616404,0.358081207,0.263995369,3,1
-0.408249269,0.541103066,0.534883433,0.249383773,3,1
-0.408374852,0.541105529,0.534942491,0.249403597,3,1
-0.403046269,0.544059595,0.532822255,0.249619218,3,1
-0.401306162,0.545160451,0.53357832,0.244047032,3,1
-0.402117131,0.545101351,0.533999094,0.244843894,3,1
-0.391797724,0.549346329,0.528546303,0.243257624,3,1
-0.395067421,0.547566705,0.527122651,0.250964144,3,1
-0.41054212,0.541216486,0.534848815,0.253157302,3,1
-0.407664461,0.54208296,0.533374504,0.252289162,3,1
-0.40607196,0.54635737,0.547728217,0.259319784,3,1
-0.375168252,0.558197767,0.530215459,0.249071832,3,1
-0.360421739,0.560676426,0.520168203,0.240149373,3,1
-0.421892931,0.54505694,0.550624848,0.240607796,3,1
-0.442420807,0.517988722,0.537024176,0.238660905,3,1
-0.446352133,0.518289275,0.538044459,0.242508232,3,1
-0.435733215,0.52334778,0.535265287,0.24208165,3,1
-0.441774794,0.521790575,0.532236477,0.250063624,3,1
-0.455205794,0.519661951,0.536112009,0.255723167,3,1
-0.459067316,0.518799925,0.537145735,0.25640408,3,1
-0.465245112,0.521739891,0.544515254,0.264117131,3,1
-0.303406797,0.576913254,0.497742396,0.257787962,3,1
-0.312822944,0.573283439,0.502957656,0.258850645,3,1
-0.317547793,0.608187066,0.517994793,0.259680987,3,1
-0.225062839,0.647093123,0.4314459,0.248187916,3,1
-0.222249705,0.648085985,0.426144865,0.247311608,3,1
-0.229982718,0.641530365,0.425278104,0.247215857,3,1
-0.231678541,0.639677484,0.426079067,0.245950542,3,1
-0.238151413,0.636694602,0.436800502,0.250205742,3,1
-0.189214174,0.672976625,0.405055606,0.247165476,3,1
-0.174742221,0.684826826,0.455905791,0.265826418,3,1
-0.117904131,0.729810366,0.379450706,0.265868344,3,1
-0.09185799,0.750536997,0.274878915,0.261336256,3,1
-0.08056101,0.722327757,0.257384487,0.267100038,3,1
-0.41043082,0.539778698,0.532665017,0.25448007,3,1
-0.407322878,0.53979523,0.531125666,0.252147098,3,1
-0.421449614,0.534255933,0.53782993,0.252916238,3,1
-0.431557767,0.525792757,0.533016075,0.252845742,3,1
-0.434501488,0.525916292,0.534156104,0.25286614,3,1
-0.443360611,0.522368491,0.537271337,0.253506673,3,1
-0.446829334,0.521021194,0.535604589,0.260351308,3,1
-0.46505054,0.517278926,0.541819461,0.265548422,3,1
-0.472825725,0.515946419,0.544178305,0.267647647,3,1
-0.476326592,0.519353503,0.552743366,0.274061107,3,1
-0.375849121,0.543863474,0.508140947,0.264496409,3,1
-0.376121913,0.543812749,0.508316792,0.26317085,3,1
-0.437569524,0.544063127,0.538529523,0.262425718,3,1
-0.415863736,0.525304624,0.525312653,0.255376683,2,1
-0.416641517,0.52525783,0.525630458,0.256142567,2,1
-0.407566068,0.530883027,0.523747358,0.255901949,2,1
-0.410319465,0.529876698,0.522239107,0.260058963,2,1
-0.415789941,0.528700375,0.524445068,0.261899747,2,1
-0.411796285,0.530001794,0.522949958,0.260705557,2,1
-0.423551873,0.532508243,0.537598466,0.271234763,2,1
-0.253714676,0.609895096,0.481149918,0.266221354,2,1
-0.225757254,0.623024633,0.458522628,0.261993862,2,1
-0.183999943,0.664102962,0.464729098,0.266396869,3,1
-0.30269568,0.581687444,0.552507685,0.251095095,3,1
-0.298650428,0.581620336,0.550262597,0.249764488,3,1
-0.270139777,0.605771023,0.53527898,0.250598266,3,1
-0.265017291,0.608677831,0.539968188,0.242040248,3,1
-0.268083983,0.608261983,0.542211745,0.244717307,3,1
-0.254971375,0.615172633,0.530262365,0.241860343,3,1
-0.286396566,0.610706334,0.517294202,0.258068697,3,1
-0.313699839,0.594191193,0.539398903,0.261242519,3,1
-0.323181371,0.590985048,0.546427429,0.263220884,3,1
-0.331179848,0.581118102,0.502691329,0.266943383,3,1
-0.358384996,0.567090864,0.514979582,0.252747332,3,1
-0.362409856,0.566392671,0.51777108,0.25395799,3,1
-0.438100213,0.530859266,0.545082062,0.253288636,3,1
-0.452308869,0.514107998,0.535183389,0.254709523,3,1
-0.455928542,0.514051395,0.536235294,0.256172264,3,1
-0.44905438,0.517193165,0.534450479,0.255854696,3,1
-0.454298821,0.515509006,0.531336357,0.264064333,3,1
-0.466591107,0.51334866,0.53486276,0.269548865,3,1
-0.443175907,0.519387239,0.528120588,0.26480812,3,1
-0.458501875,0.523250507,0.543264458,0.274517173,3,1
-0.393069651,0.540322494,0.521752789,0.268944034,3,1
-0.389099304,0.540812213,0.519885138,0.267000195,3,1
-0.409608866,0.560376759,0.53506719,0.267808855,3,1
-0.365235246,0.553995495,0.509219863,0.261294008,2,1
-0.366579054,0.553821174,0.510128124,0.26292585,2,1
-0.366252021,0.55404589,0.510047182,0.262902063,2,1
-0.362617916,0.555629272,0.511615826,0.260502391,2,1
-0.368669461,0.554230534,0.515560359,0.261465274,2,1
-0.380851527,0.547698564,0.521011426,0.262507329,2,1
-0.382388229,0.549719059,0.532376434,0.271060524,2,1
-0.219587912,0.638203625,0.443572213,0.26720384,2,1
-0.19640529,0.650653394,0.412464684,0.26259176,2,1
-0.165121238,0.675421463,0.346059635,0.266686535,3,1
-0.417976251,0.539901514,0.551632976,0.252139399,3,1
-0.417528179,0.539872154,0.551486187,0.252939228,3,1
-0.39089348,0.555490745,0.541536425,0.254497583,3,1
-0.38707339,0.557811434,0.543412911,0.247663097,3,1
-0.38715251,0.557807913,0.543449805,0.248446605,3,1
-0.375578149,0.56232584,0.53697178,0.246165884,3,1
-0.39026746,0.554701596,0.530259385,0.263748847,3,1
-0.406915308,0.548144727,0.538365502,0.266212879,3,1
-0.410002679,0.547537959,0.539823378,0.267418324,3,1
-0.409939007,0.547989061,0.541159382,0.272187067,3,1
-0.338394537,0.581308776,0.511401628,0.258489767,3,1
-0.340005351,0.58107131,0.512645144,0.25877541,3,1
-0.436597853,0.53950748,0.545567594,0.257667457,3,1
-0.452327594,0.516603116,0.53179201,0.252687139,3,1
-0.454357048,0.516576115,0.532348871,0.254595461,3,1
-0.432416902,0.52917814,0.528917787,0.255021666,3,1
-0.432050589,0.529290445,0.529125072,0.255913507,3,1
-0.445307956,0.526305834,0.53278798,0.259527173,3,1
-0.433640995,0.529126748,0.529608307,0.255937506,3,1
-0.4466516,0.533535474,0.543352672,0.267439261,3,1
-0.329866833,0.580842748,0.522547295,0.261131927,3,1
-0.320099935,0.582690889,0.517797639,0.256004825,3,1
-0.317052107,0.614250537,0.53046651,0.25750434,3,1
-0.235097922,0.64433439,0.458700464,0.248214138,3,1
-0.238776777,0.64315907,0.464284568,0.249188675,3,1
-0.267959934,0.618100154,0.461830857,0.248828396,3,1
-0.265513642,0.619688212,0.462751903,0.247161004,3,1
-0.274904494,0.615652569,0.475180322,0.251180014,3,1
-0.260905605,0.625568558,0.463636243,0.249809029,3,1
-0.251442437,0.630643779,0.495291441,0.262468333,3,1
-0.134397372,0.718571681,0.356813626,0.261073469,3,1
-0.135917149,0.717635196,0.362042248,0.26156135,3,1
-0.116768533,0.704197318,0.321048808,0.26601435,3,1
-0.411372465,0.540958578,0.536454168,0.250453563,3,1
-0.40192493,0.54192529,0.531616447,0.24572696,3,1
-0.417503057,0.534972915,0.539003807,0.246664253,3,1
-0.429105223,0.524684688,0.533261787,0.245992721,3,1
-0.429948039,0.5246712,0.533600078,0.249331562,3,1
-0.404991552,0.537605728,0.52562201,0.248936991,3,1
-0.411052731,0.534947039,0.522913814,0.256365285,3,1
-0.426363691,0.530183131,0.529091683,0.259946351,3,1
-0.416740597,0.531407701,0.524940287,0.254732608,3,1
-0.424518147,0.533328449,0.536188788,0.261576417,3,1
-0.353306373,0.560056764,0.505108758,0.256669895,3,1
-0.365832374,0.557933659,0.513389381,0.261594956,3,1
-0.420643988,0.557619751,0.541170171,0.261481287,3,1
-0.403401379,0.541297327,0.527697576,0.251883057,2,1
-0.401747394,0.541455791,0.527062728,0.250681114,2,1
-0.400179476,0.542653582,0.527078948,0.251001244,2,1
-0.40459624,0.541098133,0.524910021,0.254925451,2,1
-0.411758612,0.539341221,0.527414178,0.258355058,2,1
-0.381934737,0.551555522,0.518390312,0.254303206,2,1
-0.397013409,0.554446919,0.535688166,0.267348611,2,1
-0.303510365,0.592207351,0.505012552,0.261758566,2,1
-0.284958201,0.597199411,0.491454371,0.254722516,2,1
-0.241126951,0.636667239,0.497002378,0.257130177,3,1
-0.180420967,0.676010118,0.435254264,0.241969838,3,1
-0.185728513,0.674236813,0.445628001,0.242710718,3,1
-0.203790792,0.657811468,0.449162377,0.242327641,3,1
-0.201113315,0.660625555,0.45029721,0.242897856,3,1
-0.20814121,0.657396736,0.462527208,0.244432555,3,1
-0.226187692,0.643183403,0.481964499,0.245746531,3,1
-0.242170501,0.639343651,0.471972579,0.256791003,3,1
-0.277139131,0.612266712,0.497876281,0.258651036,3,1
-0.27233254,0.614671921,0.492337408,0.256828265,3,1
-0.270557549,0.608460577,0.451248625,0.262197072,3,1
-0.401063342,0.543640467,0.532009469,0.254582934,3,1
-0.397994927,0.54383567,0.530377058,0.252129944,3,1
-0.448338208,0.527767866,0.551315653,0.252503621,3,1
-0.463764252,0.512385462,0.541666883,0.245362021,3,1
-0.465430479,0.51238725,0.542092376,0.246819878,3,1
-0.446791886,0.519867846,0.536901043,0.245180776,3,1
-0.452814695,0.518061743,0.533721163,0.253141769,3,1
-0.465056538,0.515920088,0.537264656,0.257491059,3,1
-0.460431869,0.51675788,0.535968112,0.256337369,3,1
-0.468922482,0.519839772,0.545393483,0.264315662,3,1
-0.348054624,0.554983072,0.504474097,0.25480924,3,1
-0.337152595,0.557874293,0.497869297,0.250813782,3,1
-0.369035435,0.579277603,0.522584483,0.251261032,3,1
-0.307579685,0.579304907,0.473883994,0.245343274,3,1
-0.31259112,0.578082746,0.478822151,0.247866551,3,1
-0.315420293,0.575792076,0.478848942,0.247875072,3,1
-0.315734512,0.575581263,0.478779628,0.24847376,3,1
-0.32178806,0.573477089,0.484036395,0.250608358,3,1
-0.316235203,0.576470593,0.480474262,0.249117723,3,1
-0.324171714,0.578612449,0.502819583,0.261557031,3,1
-0.200549526,0.651699025,0.403543236,0.259582889,3,1
-0.203249492,0.650205371,0.408104586,0.25963961,3,1
-0.164340326,0.667606551,0.340690752,0.264048024,3,1
-0.422121994,0.535920185,0.542133212,0.245229576,3,1
-0.416602507,0.536159149,0.539756885,0.241744288,3,1
-0.407724215,0.540964604,0.536259534,0.24234231,3,1
-0.407105624,0.541390639,0.536539326,0.234229441,3,1
-0.408190586,0.54130358,0.537065889,0.235448319,3,1
-0.394492359,0.546764056,0.53010369,0.232936857,3,1
-0.403359982,0.542110237,0.526223433,0.24558232,3,1
-0.418832659,0.53661787,0.533603647,0.24885224,3,1
-0.409439915,0.538501031,0.528920072,0.244523033,3,1
-0.411076831,0.541844122,0.542437552,0.250177112,3,1
-0.345739935,0.569023844,0.504154853,0.243615145,3,1
-0.349647362,0.568223152,0.507382491,0.244513989,3,1
-0.42577711,0.545988205,0.543796227,0.244417491,3,1
-0.436702441,0.520148307,0.531502894,0.24557541,3,1
-0.43708266,0.520132765,0.531621528,0.246353308,3,1
-0.430519059,0.523711278,0.530166877,0.246248013,3,1
-0.43358849,0.522845941,0.528454016,0.251948432,3,1
-0.445776639,0.52060508,0.532195687,0.256502271,3,1
-0.442325734,0.521603058,0.531203838,0.255618365,3,1
-0.452178558,0.524572807,0.541252046,0.264454067,3,1
-0.324418414,0.568218153,0.504666707,0.257353679,3,1
-0.319311478,0.569512662,0.501695241,0.255401902,3,1
-0.315098645,0.60469897,0.512409591,0.256985669,3,1
-0.220130651,0.650060969,0.422698158,0.240553687,3,1
-0.225203233,0.648066637,0.432311575,0.244346051,3,1
-0.197774927,0.671660782,0.449961618,0.245097285,3,1
-0.198821498,0.670455451,0.450588337,0.247107607,3,1
-0.19964434,0.670070753,0.451877752,0.248129283,3,1
-0.208916503,0.664525607,0.463003825,0.249941301,3,1
-0.197127792,0.674297644,0.499507583,0.266023896,3,1
-0.272458378,0.60824126,0.528824415,0.266710256,3,1
-0.255407366,0.617332686,0.509846251,0.262344666,3,1
-0.249607664,0.612002738,0.419474864,0.266401361,3,1
-0.422729569,0.536473099,0.538353476,0.259918926,3,1
-0.423743739,0.536481848,0.538767507,0.259216138,3,1
-0.460768081,0.521159258,0.551633517,0.258777874,3,1
-0.471232979,0.514098475,0.546090434,0.253735624,3,1
-0.475195111,0.514113503,0.547104925,0.256592937,3,1
-0.462598973,0.517175033,0.543259182,0.253634544,3,1
-0.467899427,0.515285816,0.540675864,0.262607345,3,1
-0.474318927,0.514308722,0.542597784,0.265052222,3,1
-0.47342089,0.514473143,0.542334417,0.264634579,3,1
-0.478836795,0.51923903,0.554332777,0.271946536,3,1
-0.393812822,0.537254574,0.518117866,0.258574918,3,1
-0.372239465,0.542328116,0.504908833,0.250747726,3,1
-0.420660314,0.548548443,0.531798845,0.251890242,3,1
-0.393897113,0.526951166,0.515721935,0.24678599,2,1
-0.39475047,0.526885575,0.51614131,0.247201894,2,1
-0.384502981,0.532914896,0.513059667,0.246679928,2,1
-0.386778307,0.532032373,0.511720809,0.24891384,2,1
-0.397446941,0.529977674,0.516886832,0.2534111,2,1
-0.38814753,0.533845896,0.513141259,0.251801513,2,1
-0.40146942,0.535888054,0.531765205,0.264176971,2,1
-0.259047007,0.599400011,0.465719313,0.261258921,2,1
-0.263688414,0.59700674,0.469312946,0.261683916,2,1
